,price
42404,55
42405,120
42406,135
42407,325
42408,190
42409,52
42410,60
42411,199
42412,200
42413,45
42414,60
42415,52
42416,45
42417,45
42418,49
42419,55
42420,35
42421,60
42422,65
42423,33
42424,100
42425,45
42426,95
42427,175
42428,446
42429,140
42430,110
42431,65
42432,150
42433,99
42434,55
42435,128
42436,28
42437,180
42438,115
42439,133
42440,65
42441,115
42442,150
42443,100
42444,122
42445,35
42446,39
42447,35
42448,59
42449,30
42450,25
42451,60
42452,175
42453,325
42454,115
42455,120
42456,55
42457,100
42458,50
42459,131
42460,50
42461,100
42462,66
42463,190
42464,370
42465,220
42466,165
42467,99
42468,65
42469,70
42470,120
42471,145
42472,90
42473,100
42474,90
42475,65
42476,175
42477,170
42478,35
42479,45
42480,64
42481,80
42482,90
42483,105
42484,230
42485,65
42486,60
42487,170
42488,65
42489,55
42490,95
42491,107
42492,209
42493,35
42494,199
42495,112
42496,200
42497,50
42498,25
42499,299
42500,100
42501,185
42502,50
42503,89
42504,90
42505,200
42506,80
42507,150
42508,200
42509,117
42510,117
42511,180
42512,150
42513,93
42514,75
42515,60
42516,81
42517,70
42518,79
42519,21
42520,35
42521,40
42522,80
42523,7500
42524,75
42525,225
42526,70
42527,168
42528,55
42529,89
42530,62
42531,62
42532,68
42533,200
42534,62
42535,62
42536,75
42537,200
42538,250
42539,80
42540,85
42541,195
42542,3613
42543,225
42544,75
42545,90
42546,75
42547,75
42548,143
42549,75
42550,75
42551,75
42552,299
42553,42
42554,35
42555,82
42556,60
42557,46
42558,343
42559,80
42560,150
42561,75
42562,86
42563,319
42564,100
42565,260
42566,70
42567,100
42568,64
42569,50
42570,65
42571,65
42572,117
42573,125
42574,249
42575,93
42576,400
42577,135
42578,150
42579,50
42580,100
42581,250
42582,100
42583,168
42584,40
42585,82
42586,85
42587,160
42588,160
42589,72
42590,150
42591,80
42592,60
42593,80
42594,150
42595,250
42596,45
42597,35
42598,50
42599,443
42600,195
42601,83
42602,50
42603,70
42604,260
42605,175
42606,42
42607,520
42608,300
42609,250
42610,175
42611,170
42612,42
42613,73
42614,95
42615,100
42616,160
42617,45
42618,250
42619,60
42620,35
42621,160
42622,69
42623,35
42624,49
42625,110
42626,94
42627,82
42628,35
42629,299
42630,120
42631,382
42632,204
42633,55
42634,279
42635,52
42636,300
42637,388
42638,40
42639,195
42640,40
42641,109
42642,400
42643,45
42644,35
42645,70
42646,70
42647,130
42648,70
42649,99
42650,75
42651,24
42652,220
42653,50
42654,39
42655,175
42656,70
42657,350
42658,120
42659,129
42660,50
42661,35
42662,45
42663,82
42664,180
42665,55
42666,65
42667,84
42668,150
42669,55
42670,70
42671,78
42672,148
42673,350
42674,285
42675,129
42676,370
42677,150
42678,85
42679,75
42680,2600
42681,110
42682,80
42683,100
42684,250
42685,150
42686,110
42687,122
42688,375
42689,399
42690,201
42691,150
42692,95
42693,69
42694,75
42695,103
42696,150
42697,46
42698,95
42699,35
42700,199
42701,80
42702,62
42703,65
42704,85
42705,109
42706,90
42707,175
42708,190
42709,170
42710,130
42711,600
42712,100
42713,150
42714,79
42715,290
42716,110
42717,50
42718,53
42719,80
42720,200
42721,180
42722,80
42723,260
42724,190
42725,45
42726,75
42727,100
42728,75
42729,50
42730,125
42731,95
42732,126
42733,150
42734,40
42735,125
42736,4100
42737,180
42738,165
42739,85
42740,199
42741,90
42742,263
42743,89
42744,65
42745,45
42746,70
42747,250
42748,60
42749,65
42750,130
42751,135
42752,140
42753,399
42754,75
42755,89
42756,250
42757,131
42758,58
42759,700
42760,120
42761,100
42762,85
42763,215
42764,199
42765,150
42766,85
42767,85
42768,98
42769,293
42770,125
42771,65
42772,85
42773,120
42774,69
42775,63
42776,250
42777,58
42778,310
42779,41
42780,261
42781,80
42782,39
42783,180
42784,100
42785,175
42786,44
42787,177
42788,49
42789,44
42790,44
42791,149
42792,300
42793,140
42794,35
42795,140
42796,75
42797,90
42798,74
42799,396
42800,70
42801,100
42802,100
42803,100
42804,180
42805,220
42806,195
42807,75
42808,310
42809,300
42810,85
42811,85
42812,65
42813,310
42814,50
42815,78
42816,275
42817,250
42818,50
42819,275
42820,85
42821,41
42822,144
42823,69
42824,230
42825,69
42826,40
42827,151
42828,275
42829,180
42830,55
42831,120
42832,350
42833,60
42834,75
42835,110
42836,129
42837,129
42838,55
42839,217
42840,37
42841,299
42842,120
42843,65
42844,135
42845,75
42846,700
42847,159
42848,100
42849,100
42850,300
42851,85
42852,45
42853,75
42854,100
42855,45
42856,135
42857,71
42858,210
42859,70
42860,165
42861,165
42862,55
42863,209
42864,125
42865,794
42866,146
42867,197
42868,297
42869,166
42870,166
42871,135
42872,500
42873,90
42874,140
42875,80
42876,200
42877,200
42878,250
42879,190
42880,35
42881,125
42882,280
42883,249
42884,200
42885,75
42886,124
42887,120
42888,125
42889,37
42890,58
42891,95
42892,100
42893,105
42894,214
42895,250
42896,32
42897,160
42898,165
42899,300
42900,70
42901,51
42902,85
42903,75
42904,111
42905,150
42906,175
42907,180
42908,165
42909,395
42910,90
42911,52
42912,1145
42913,225
42914,250
42915,1306
42916,135
42917,150
42918,35
42919,40
42920,336
42921,320
42922,150
42923,250
42924,46
42925,140
42926,75
42927,60
42928,400
42929,208
42930,79
42931,208
42932,72
42933,90
42934,70
42935,220
42936,200
42937,525
42938,140
42939,80
42940,95
42941,65
42942,75
42943,125
42944,75
42945,35
42946,35
42947,55
42948,64
42949,60
42950,450
42951,47
42952,163
42953,47
42954,75
42955,196
42956,174
42957,295
42958,60
42959,100
42960,199
42961,47
42962,105
42963,50
42964,100
42965,595
42966,185
42967,35
42968,70
42969,80
42970,210
42971,45
42972,110
42973,109
42974,180
42975,39
42976,245
42977,150
42978,132
42979,139
42980,130
42981,228
42982,236
42983,70
42984,97
42985,55
42986,150
42987,49
42988,49
42989,65
42990,50
42991,110
42992,45
42993,49
42994,150
42995,55
42996,195
42997,75
42998,55
42999,59
43000,59
43001,55
43002,135
43003,248
43004,48
43005,300
43006,55
43007,560
43008,52
43009,5100
43010,65
43011,89
43012,39
43013,133
43014,65
43015,150
43016,169
43017,169
43018,70
43019,169
43020,65
43021,169
43022,380
43023,300
43024,120
43025,200
43026,285
43027,175
43028,169
43029,60
43030,70
43031,169
43032,169
43033,169
43034,70
43035,169
43036,169
43037,90
43038,90
43039,90
43040,90
43041,109
43042,144
43043,142
43044,250
43045,80
43046,58
43047,50
43048,89
43049,159
43050,60
43051,160
43052,499
43053,25
43054,120
43055,124
43056,70
43057,70
43058,127
43059,69
43060,150
43061,295
43062,800
43063,95
43064,32
43065,70
43066,180
43067,74
43068,49
43069,81
43070,898
43071,25
43072,100
43073,230
43074,59
43075,55
43076,100
43077,45
43078,138
43079,60
43080,85
43081,49
43082,160
43083,45
43084,60
43085,55
43086,45
43087,150
43088,69
43089,59
43090,87
43091,65
43092,85
43093,300
43094,55
43095,70
43096,95
43097,240
43098,50
43099,65
43100,240
43101,47
43102,120
43103,54
43104,200
43105,419
43106,95
43107,150
43108,55
43109,200
43110,35
43111,78
43112,450
43113,167
43114,65
43115,88
43116,40
43117,175
43118,135
43119,70
43120,109
43121,95
43122,95
43123,65
43124,50
43125,56
43126,125
43127,160
43128,99
43129,120
43130,950
43131,110
43132,45
43133,327
43134,110
43135,190
43136,120
43137,99
43138,350
43139,50
43140,80
43141,57
43142,38
43143,140
43144,165
43145,200
43146,750
43147,150
43148,165
43149,50
43150,65
43151,125
43152,250
43153,50
43154,115
43155,70
43156,40
43157,80
43158,85
43159,120
43160,300
43161,260
43162,80
43163,74
43164,60
43165,100
43166,47
43167,245
43168,75
43169,135
43170,65
43171,130
43172,173
43173,100
43174,120
43175,105
43176,72
43177,79
43178,140
43179,49
43180,134
43181,160
43182,140
43183,120
43184,50
43185,120
43186,155
43187,260
43188,130
43189,70
43190,89
43191,42
43192,159
43193,70
43194,50
43195,99
43196,50
43197,130
43198,99
43199,60
43200,90
43201,1000
43202,106
43203,115
43204,38
43205,69
43206,65
43207,75
43208,250
43209,275
43210,249
43211,799
43212,147
43213,110
43214,90
43215,62
43216,600
43217,67
43218,58
43219,120
43220,39
43221,235
43222,182
43223,150
43224,120
43225,100
43226,350
43227,90
43228,194
43229,145
43230,470
43231,247
43232,50
43233,260
43234,80
43235,210
43236,70
43237,33
43238,80
43239,62
43240,171
43241,125
43242,350
43243,395
43244,72
43245,70
43246,55
43247,225
43248,57
43249,99
43250,35
43251,89
43252,135
43253,85
43254,85
43255,60
43256,60
43257,219
43258,442
43259,250
43260,160
43261,240
43262,80
43263,190
43264,199
43265,250
43266,949
43267,60
43268,180
43269,59
43270,300
43271,120
43272,39
43273,50
43274,150
43275,51
43276,100
43277,60
43278,250
43279,68
43280,100
43281,189
43282,98
43283,400
43284,110
43285,49
43286,300
43287,30
43288,135
43289,113
43290,55
43291,100
43292,285
43293,45
43294,195
43295,78
43296,42
43297,110
43298,99
43299,47
43300,51
43301,170
43302,100
43303,125
43304,115
43305,43
43306,439
43307,348
43308,150
43309,50
43310,57
43311,43
43312,65
43313,250
43314,160
43315,130
43316,505
43317,425
43318,425
43319,150
43320,50
43321,62
43322,380
43323,49
43324,206
43325,123
43326,145
43327,206
43328,75
43329,350
43330,76
43331,200
43332,35
43333,49
43334,150
43335,150
43336,195
43337,140
43338,35
43339,65
43340,65
43341,65
43342,50
43343,40
43344,40
43345,180
43346,115
43347,69
43348,40
43349,39
43350,99
43351,334
43352,40
43353,38
43354,332
43355,64
43356,100
43357,110
43358,245
43359,135
43360,299
43361,150
43362,53
43363,212
43364,299
43365,110
43366,60
43367,70
43368,65
43369,90
43370,174
43371,260
43372,200
43373,50
43374,24
43375,35
43376,70
43377,110
43378,85
43379,95
43380,425
43381,150
43382,119
43383,45
43384,135
43385,100
43386,219
43387,159
43388,50
43389,150
43390,34
43391,175
43392,109
43393,140
43394,26
43395,175
43396,299
43397,234
43398,230
43399,230
43400,125
43401,217
43402,182
43403,152
43404,125
43405,219
43406,207
43407,289
43408,330
43409,29
43410,289
43411,150
43412,120
43413,40
43414,228
43415,203
43416,49
43417,183
43418,800
43419,50
43420,149
43421,55
43422,108
43423,160
43424,60
43425,52
43426,39
43427,89
43428,57
43429,57
43430,40
43431,55
43432,290
43433,45
43434,150
43435,50
43436,165
43437,68
43438,195
43439,45
43440,66
43441,40
43442,309
43443,240
43444,240
43445,219
43446,125
43447,130
43448,50
43449,51
43450,82
43451,200
43452,150
43453,360
43454,400
43455,45
43456,89
43457,75
43458,75
43459,47
43460,105
43461,90
43462,75
43463,30
43464,499
43465,250
43466,24
43467,79
43468,280
43469,75
43470,58
43471,55
43472,65
43473,65
43474,63
43475,250
43476,200
43477,104
43478,65
43479,45
43480,175
43481,65
43482,150
43483,215
43484,419
43485,215
43486,195
43487,225
43488,65
43489,306
43490,90
43491,700
43492,200
43493,230
43494,150
43495,55
43496,600
43497,68
43498,70
43499,79
43500,175
43501,140
43502,180
43503,37
43504,395
43505,75
43506,50
43507,85
43508,130
43509,225
43510,150
43511,105
43512,85
43513,69
43514,60
43515,85
43516,60
43517,41
43518,130
43519,149
43520,100
43521,600
43522,227
43523,244
43524,150
43525,472
43526,474
43527,214
43528,235
43529,244
43530,495
43531,60
43532,398
43533,260
43534,230
43535,95
43536,229
43537,90
43538,240
43539,90
43540,236
43541,229
43542,160
43543,229
43544,154
43545,200
43546,35
43547,169
43548,75
43549,240
43550,75
43551,50
43552,95
43553,120
43554,60
43555,229
43556,130
43557,100
43558,164
43559,150
43560,355
43561,150
43562,89
43563,1799
43564,45
43565,395
43566,70
43567,134
43568,200
43569,215
43570,85
43571,350
43572,48
43573,65
43574,271
43575,125
43576,70
43577,250
43578,159
43579,155
43580,159
43581,699
43582,300
43583,165
43584,140
43585,75
43586,51
43587,80
43588,700
43589,90
43590,64
43591,150
43592,549
43593,100
43594,149
43595,50
43596,550
43597,65
43598,99
43599,199
43600,60
43601,154
43602,120
43603,50
43604,70
43605,60
43606,26
43607,65
43608,250
43609,70
43610,65
43611,25
43612,115
43613,325
43614,75
43615,50
43616,65
43617,70
43618,39
43619,75
43620,170
43621,80
43622,71
43623,33
43624,100
43625,70
43626,275
43627,274
43628,140
43629,130
43630,49
43631,100
43632,85
43633,65
43634,150
43635,250
43636,250
43637,139
43638,110
43639,180
43640,300
43641,300
43642,200
43643,220
43644,69
43645,45
43646,119
43647,125
43648,145
43649,59
43650,225
43651,125
43652,100
43653,800
43654,53
43655,100
43656,150
43657,140
43658,53
43659,89
43660,90
43661,66
43662,115
43663,120
43664,165
43665,353
43666,115
43667,120
43668,137
43669,150
43670,4200
43671,129
43672,100
43673,220
43674,59
43675,100
43676,199
43677,100
43678,115
43679,349
43680,110
43681,75
43682,60
43683,170
43684,56
43685,80
43686,99
43687,85
43688,100
43689,117
43690,249
43691,120
43692,36
43693,100
43694,31
43695,75
43696,78
43697,75
43698,85
43699,160
43700,290
43701,50
43702,35
43703,67
43704,265
43705,180
43706,180
43707,36
43708,55
43709,60
43710,250
43711,60
43712,60
43713,250
43714,65
43715,60
43716,60
43717,420
43718,60
43719,155
43720,60
43721,60
43722,100
43723,60
43724,60
43725,60
43726,60
43727,255
43728,229
43729,235
43730,175
43731,60
43732,60
43733,40
43734,60
43735,50
43736,60
43737,390
43738,140
43739,475
43740,150
43741,228
43742,70
43743,54
43744,350
43745,55
43746,79
43747,250
43748,64
43749,65
43750,90
43751,44
43752,101
43753,33
43754,162
43755,105
43756,420
43757,46
43758,36
43759,45
43760,119
43761,90
43762,120
43763,160
43764,65
43765,100
43766,35
43767,55
43768,85
43769,88
43770,160
43771,70
43772,76
43773,90
43774,200
43775,59
43776,35
43777,160
43778,300
43779,269
43780,99
43781,65
43782,34
43783,150
43784,185
43785,165
43786,125
43787,150
43788,100
43789,88
43790,99
43791,151
43792,105
43793,345
43794,150
43795,57
43796,120
43797,34
43798,65
43799,200
43800,47
43801,100
43802,129
43803,150
43804,165
43805,66
43806,35
43807,63
43808,65
43809,100
43810,180
43811,352
43812,150
43813,225
43814,360
43815,28
43816,170
43817,61
43818,79
43819,325
43820,28
43821,100
43822,199
43823,200
43824,300
43825,145
43826,81
43827,81
43828,81
43829,81
43830,100
43831,81
43832,165
43833,75
43834,92
43835,70
43836,34
43837,65
43838,34
43839,60
43840,34
43841,140
43842,95
43843,34
43844,40
43845,60
43846,120
43847,130
43848,35
43849,189
43850,44
43851,135
43852,55
43853,199
43854,400
43855,129
43856,225
43857,75
43858,35
43859,35
43860,159
43861,36
43862,190
43863,70
43864,186
43865,150
43866,75
43867,75
43868,45
43869,68
43870,135
43871,103
43872,85
43873,200
43874,95
43875,56
43876,90
43877,60
43878,24
43879,45
43880,44
43881,120
43882,450
43883,24
43884,34
43885,34
43886,98
43887,34
43888,500
43889,34
43890,34
43891,195
43892,34
43893,62
43894,20
43895,34
43896,34
43897,34
43898,75
43899,75
43900,95
43901,34
43902,25
43903,130
43904,40
43905,45
43906,150
43907,220
43908,85
43909,135
43910,42
43911,75
43912,85
43913,140
43914,99
43915,140
43916,250
43917,190
43918,175
43919,65
43920,65
43921,339
43922,175
43923,700
43924,65
43925,100
43926,249
43927,84
43928,500
43929,149
43930,85
43931,79
43932,225
43933,160
43934,54
43935,53
43936,90
43937,65
43938,130
43939,55
43940,250
43941,130
43942,90
43943,80
43944,40
43945,40
43946,75
43947,200
43948,40
43949,80
43950,150
43951,69
43952,130
43953,200
43954,110
43955,54
43956,54
43957,50
43958,49
43959,150
43960,60
43961,60
43962,100
43963,55
43964,69
43965,40
43966,180
43967,350
43968,66
43969,120
43970,69
43971,70
43972,350
43973,179
43974,115
43975,90
43976,65
43977,50
43978,45
43979,100
43980,83
43981,72
43982,98
43983,110
43984,250
43985,72
43986,73
43987,250
43988,150
43989,77
43990,120
43991,165
43992,199
43993,120
43994,49
43995,149
43996,68
43997,75
43998,90
43999,150
44000,89
44001,228
44002,256
44003,188
44004,240
44005,255
44006,199
44007,228
44008,166
44009,99
44010,150
44011,99
44012,150
44013,250
44014,790
44015,161
44016,123
44017,299
44018,49
44019,125
44020,123
44021,120
44022,75
44023,190
44024,225
44025,50
44026,95
44027,59
44028,250
44029,65
44030,616
44031,408
44032,100
44033,264
44034,6800
44035,75
44036,50
44037,60
44038,80
44039,49
44040,377
44041,274
44042,314
44043,314
44044,199
44045,85
44046,239
44047,118
44048,90
44049,91
44050,90
44051,100
44052,180
44053,250
44054,205
44055,69
44056,92
44057,59
44058,149
44059,396
44060,215
44061,120
44062,99
44063,99
44064,100
44065,180
44066,68
44067,169
44068,66
44069,160
44070,89
44071,68
44072,70
44073,40
44074,90
44075,90
44076,99
44077,50
44078,57
44079,200
44080,111
44081,130
44082,119
44083,194
44084,500
44085,500
44086,125
44087,200
44088,65
44089,245
44090,150
44091,60
44092,75
44093,100
44094,590
44095,130
44096,550
44097,100
44098,100
44099,200
44100,150
44101,130
44102,115
44103,95
44104,111
44105,200
44106,198
44107,149
44108,140
44109,140
44110,55
44111,60
44112,49
44113,195
44114,78
44115,140
44116,85
44117,107
44118,140
44119,45
44120,75
44121,180
44122,70
44123,169
44124,350
44125,90
44126,500
44127,54
44128,170
44129,92
44130,59
44131,190
44132,70
44133,365
44134,150
44135,208
44136,70
44137,75
44138,150
44139,135
44140,210
44141,44
44142,85
44143,79
44144,60
44145,75
44146,75
44147,75
44148,195
44149,75
44150,75
44151,100
44152,24
44153,60
44154,60
44155,250
44156,149
44157,126
44158,130
44159,190
44160,90
44161,69
44162,945
44163,155
44164,450
44165,178
44166,40
44167,690
44168,32
44169,250
44170,35
44171,35
44172,45
44173,295
44174,244
44175,409
44176,185
44177,95
44178,230
44179,100
44180,164
44181,78
44182,105
44183,165
44184,250
44185,28
44186,225
44187,54
44188,240
44189,275
44190,55
44191,250
44192,50
44193,135
44194,370
44195,430
44196,159
44197,390
44198,410
44199,265
44200,150
44201,38
44202,101
44203,120
44204,150
44205,225
44206,55
44207,199
44208,200
44209,59
44210,75
44211,28
44212,73
44213,210
44214,199
44215,120
44216,164
44217,45
44218,78
44219,38
44220,38
44221,256
44222,468
44223,229
44224,1000
44225,89
44226,150
44227,500
44228,74
44229,217
44230,203
44231,305
44232,65
44233,127
44234,99
44235,37
44236,50
44237,195
44238,36
44239,120
44240,120
44241,499
44242,35
44243,67
44244,60
44245,75
44246,63
44247,189
44248,80
44249,59
44250,65
44251,59
44252,50
44253,55
44254,650
44255,267
44256,316
44257,229
44258,262
44259,63
44260,95
44261,45
44262,58
44263,58
44264,58
44265,50
44266,58
44267,58
44268,100
44269,63
44270,27
44271,125
44272,470
44273,225
44274,229
44275,470
44276,228
44277,239
44278,40
44279,59
44280,150
44281,99
44282,99
44283,380
44284,125
44285,50
44286,300
44287,100
44288,200
44289,320
44290,52
44291,304
44292,239
44293,65
44294,300
44295,60
44296,79
44297,50
44298,350
44299,539
44300,249
44301,250
44302,249
44303,49
44304,499
44305,87
44306,250
44307,250
44308,60
44309,50
44310,350
44311,426
44312,50
44313,101
44314,60
44315,100
44316,250
44317,250
44318,168
44319,90
44320,150
44321,70
44322,222
44323,70
44324,200
44325,48
44326,699
44327,249
